tid,admg,tdmg,afrg,tfrg,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
5121,197,467,1.16,2.71,-361.13,-330.24,-295.16,-257.69,-223.45,-186.22,-148.39,-112.47,-77.15,-39.31,-2.08,37.9,75.97,115.25,153.79,192.7,232.45,274.48,316.98,359.72,401.62,444.72,489.98,534.52,581.56,626.35,671.84,714.94,759.83,806.53,854.06,897.08,939.54,977.37,1010.15,1033.86,1055.29,1075.63,1096.59,1116.49,1137.28,1156.99,1177.33,1196.95,1216.67,1236.02,1255.2,1274.55,1293.1,1311.83,1330.82,1349.19,1368.46,1386.47,1403.41,1421.33,1439.25,1456.99,1474.1,1492.2,1508.87,1526.52,1543.37,1558.33,1573.92,1590.14,1604.57,1618.19,1633.96,1650.36,1667.2,1683.06,1700.72,1716.76,1732.26,1747.67,1762.63,1778.85,1794.35,1811.02,1828.32,1843.91,1855.02,1868.82,1886.56,1901.08,1915.95,1930.82,1948.66,1967.65,1987.81,2005.2,2020.16,2048.21,2066.04,2106.09,2123.03,2150.18,2173.3,2211.65
5137,1075,2315,0.73,1.96,81.52,115.98,149.81,183.32,216.61,248.64,280.78,312.91,344.09,374.54,405.19,435.32,464.81,494.62,523.79,553.08,581.83,610.47,639.12,667.03,695.04,722.52,750.01,777.28,804.66,831.51,858.25,884.54,910.15,934.59,957.72,979.06,998.6,1015.73,1030.39,1044.15,1057.46,1070.67,1083.52,1096.15,1108.58,1121.02,1133.31,1145.51,1157.67,1169.77,1182.08,1194.15,1206.21,1218.11,1229.96,1241.82,1253.6,1265.48,1277.34,1288.96,1300.66,1312.32,1323.91,1335.33,1347.02,1358.7,1370.15,1381.47,1393.21,1404.67,1416.21,1427.56,1439.13,1450.57,1461.7,1473,1484.39,1496.11,1507.79,1519.13,1530.72,1541.86,1553.25,1565.21,1577.18,1588.79,1600.96,1613.4,1626.32,1638.46,1650.63,1663.63,1677.63,1692.17,1705.96,1720.09,1734.35,1750.74,1766.33,1783.17,1807.46,1830.74,1857.85,1903.68
5153,140,443,0.39,1.45,-382.86,-356.07,-327.69,-299.15,-270.45,-240.31,-209.71,-179.41,-147.36,-115.31,-83.1,-49.15,-15.19,20.53,56.09,91.96,129.27,166.9,205.97,245.34,284.57,325.55,366.53,407.66,450.55,493.28,537.93,580.82,627.06,671.7,716.35,762.59,807.23,852.03,894.76,933.79,968.2,998.56,1019.1,1034.07,1048.69,1061.53,1075.21,1088.17,1100.9,1114.12,1127.2,1139.92,1153.37,1166.45,1179.53,1193.09,1206.52,1220.09,1233.4,1247.2,1261.35,1274.92,1289.16,1303.19,1317.81,1332.31,1346.93,1360.36,1374.63,1389.71,1404.33,1418.25,1432.86,1447.46,1462.33,1476.72,1492.04,1506.54,1522.32,1537.43,1553.22,1569.84,1586.82,1604.03,1621.01,1638.57,1655.17,1669.79,1688.33,1706.12,1722.38,1741.83,1759.29,1779.8,1797.24,1814.45,1838.62,1860.78,1886.14,1907.83,1943.3,1982.56,2018.17,2072.27
5169,569,1326,0.79,2.04,-39.21,-7.55,23.64,53.97,85.15,115.03,146.23,177.42,208.62,239.38,270.15,300.91,331.67,362.85,394.04,425.26,456.89,488.09,519.72,550.92,582.55,614.65,647.15,679.23,711.73,743.84,776.31,808.85,841.37,873.44,904.95,935.7,963.87,988.82,1010,1027.42,1042.73,1057.63,1072.4,1086.4,1100.36,1114.57,1128.31,1142.1,1155.94,1169.81,1183.62,1196.78,1210.48,1223.53,1237.14,1250.3,1263.49,1276.96,1290.02,1303.27,1316.7,1329.54,1342.59,1355.36,1368.29,1380.59,1393.3,1406.22,1419.02,1431.74,1444.78,1457.77,1469.74,1482.45,1494.6,1507.46,1520.36,1533.29,1546.36,1559.97,1572.81,1585.73,1598.52,1610.81,1624.02,1637.45,1651.17,1665.47,1678.15,1692.99,1706.22,1720.62,1734.43,1749.83,1764.78,1781.63,1799.78,1816.1,1832.68,1851.8,1874.67,1903.53,1940.18,1991.05
5185,413,1269,0.41,1.5,-26.94,7.44,40.73,73.8,107.09,140.61,173.68,206.33,238.76,272.06,305.35,338.64,371.52,404.37,437.02,470.09,502.75,536.26,569.55,603.04,635.7,669.21,702.31,734.94,767.59,800.02,831.35,862.05,891.46,918.88,943.93,967.18,989.14,1008.63,1022.96,1035.05,1046.39,1057.16,1067.75,1078.21,1088.49,1098.57,1108.67,1118.77,1128.9,1138.9,1149,1159.21,1169.46,1179.67,1189.9,1200.21,1210.72,1221.08,1231.54,1242,1252.34,1262.85,1273.37,1284.01,1294.73,1305.68,1316.43,1327.43,1338.31,1349.21,1360.06,1371.35,1382.53,1393.87,1404.79,1416.08,1427.81,1439.04,1450.74,1462.49,1474.01,1485.79,1498.18,1510.5,1523.13,1535.45,1548,1561.09,1573.9,1585.91,1599.2,1613.27,1627.26,1641.88,1656.75,1673.68,1692.98,1711.45,1731.66,1750.96,1776.83,1805.54,1836.7,1890.53
5201,205,424,1.17,2.6,-444.03,-425.25,-400.86,-379,-350.51,-322.56,-295.1,-269.2,-244.27,-215.83,-187.39,-158.9,-129.92,-98.95,-68.95,-39.97,-9.43,23.59,54.57,87.1,122.18,151.64,190.76,227.89,268.08,311.74,357.98,401.74,445.45,493.75,539.5,586.23,637.55,688.97,740.24,797.16,850.05,905.46,957.32,1004.39,1032.88,1062.36,1091.36,1120.37,1147.91,1175.38,1201.31,1227.54,1254.72,1283.65,1307.91,1337.63,1362.85,1388.71,1409.76,1436.8,1462.95,1484.29,1512.86,1538.8,1567.58,1593.74,1614.35,1638.83,1661.34,1681.46,1703.83,1721.02,1748.63,1769.25,1789.73,1804.82,1825.73,1843.64,1862.01,1879.42,1909.21,1931.58,1960.01,1982.37,2001.32,2013.55,2034.61,2067.1,2095.67,2109.73,2130.86,2152.86,2158.4,2184.12,2206.41,2232.13,2247.22,2282.4,2323.5,2407.73,2430.31,2453.56,2507.62,2559.63
5377,1130,2539,0.80,2.16,11.71,46,81.03,115.51,150.4,184.87,218.84,252.3,285.17,317.39,348.64,379.61,410.12,440.13,469.86,498.76,527.38,555.91,583.89,611.63,638.92,665.93,692.89,719.44,745.9,772.17,798.07,823.56,848.87,873.89,898.41,922.34,945.2,966.35,985.67,1003.31,1017.81,1030.57,1042.62,1054.24,1065.56,1076.74,1087.72,1098.59,1109.35,1120,1130.65,1141.34,1151.89,1162.29,1172.7,1183.14,1193.5,1203.9,1214.2,1224.48,1234.77,1245.13,1255.3,1265.69,1276.01,1286.3,1296.61,1306.82,1316.99,1327.43,1337.55,1347.6,1358.01,1368.28,1378.97,1389.31,1399.72,1410.56,1421.12,1431.76,1442.2,1452.91,1463.45,1474.25,1485.38,1496.49,1508.45,1519.73,1531.54,1543.18,1555.01,1567.14,1579.84,1593.08,1606.44,1620.61,1637.31,1653.02,1669.57,1690.2,1712.7,1738.28,1770.56,1813.09
5393,154,622,0.31,1.21,-366.87,-339.98,-312.84,-285.43,-256.02,-226.35,-196.67,-166.74,-134.53,-101.8,-67.06,-34.07,1.19,38.45,73.72,111.24,148.77,186.57,224.88,263.2,303.78,345.85,387.22,430.07,471.44,514.56,557.94,602.71,645.65,687.03,729.8,770.2,807.97,841.91,873.35,903.07,930.68,957.94,984.34,1008.98,1027.03,1042.03,1055.24,1067.63,1079.59,1091.56,1103.91,1116.03,1127.99,1140.41,1152.46,1164.64,1177.14,1189.74,1202.24,1214.74,1227.56,1240.38,1253.53,1267.09,1281.3,1294.76,1308.33,1322.44,1336.97,1351.39,1365.17,1379.49,1394.44,1409.4,1423.93,1438.25,1452.14,1467.31,1482.26,1497.65,1512.29,1527.35,1544.02,1559.4,1574.15,1589.96,1606.62,1622.33,1640.38,1659.4,1676.07,1691.45,1709.4,1730.88,1749.57,1768.38,1788.46,1811.97,1835.47,1858.76,1886.97,1933.44,1986.54,2043.8
5409,240,801,0.50,1.82,-167.71,-136.46,-105.21,-73.96,-44.79,-14.58,15.62,44.79,73.96,103.12,131.25,160.42,188.54,217.71,245.83,275,303.13,332.29,361.46,389.58,418.75,446.88,476.04,506.25,536.46,565.62,595.64,626.04,656.25,686.46,717.71,748.96,780.21,811.08,842.33,873.58,903.13,931.34,957.39,980.04,1001.11,1015.26,1026.4,1036.65,1046.68,1056.6,1066.73,1076.65,1086.68,1096.7,1106.95,1117.87,1128.57,1139.59,1150.74,1162.32,1173.8,1185.61,1197.64,1209.56,1222.15,1235.07,1247.77,1260.58,1273.84,1287.43,1301.58,1315.73,1329.66,1344.47,1358.51,1372.99,1387.81,1403.52,1419.67,1435.49,1450.87,1467.13,1484.85,1500.33,1517.05,1534.87,1552.92,1572.08,1590.69,1609.74,1626.56,1646.17,1665.44,1686.94,1707.44,1732.06,1755.9,1781.64,1809.27,1835.34,1873.33,1913.55,1958.44,2029.75
5425,1526,3050,0.73,1.63,249.03,280.98,316.25,354.36,390.58,428.82,465.6,498.34,532.24,568.81,601.45,631.12,663.86,697.34,729.1,759.41,792.23,825.1,858.45,888.68,917.35,944.51,970.97,994.69,1017.86,1037.41,1056.21,1075.62,1092.85,1111.32,1127.6,1144.38,1160.89,1177.32,1194.01,1209.84,1226.78,1243.59,1259.13,1276,1292.44,1309.14,1326.19,1341.67,1357.56,1373.48,1388.63,1404.63,1420.56,1436.93,1451.49,1467.38,1481.4,1496.7,1513.33,1528.19,1542.61,1557.33,1570.89,1586.12,1600.74,1615.73,1630.6,1646.66,1662.45,1677.92,1690.15,1704.18,1716.63,1729.64,1745.83,1762.29,1776.63,1788.91,1803.41,1820.29,1832.48,1846.58,1861.24,1874.67,1885.19,1901.12,1913.79,1925.73,1939.85,1952.78,1966.68,1980.6,1994.88,2010.79,2033.96,2050.02,2056.78,2078.58,2096.87,2110.44,2120.89,2147.4,2201.89,2263.2
5457,719,1727,0.76,2,-146.99,-113.83,-81.87,-50.31,-18.21,13.88,45.98,77.94,110.03,142.4,175.29,208.73,242.56,276.53,311.17,345.8,381.24,416.14,451.44,487.01,523.52,560.3,597.21,635.31,673.57,711.81,749.65,787.37,824.28,861.33,898.1,933.67,965.43,993.88,1016.87,1035.47,1052.4,1068.74,1085.11,1100.81,1116.67,1132.25,1147.71,1163.04,1178.4,1193.48,1208.74,1223.53,1238.26,1252.98,1267.52,1281.99,1296.3,1310.36,1324.16,1338.59,1352.85,1367.13,1380.86,1394.8,1408.22,1421.8,1435.08,1449.02,1462.37,1475.59,1489.08,1502.28,1515.38,1528.73,1541.98,1554.84,1568.07,1580.69,1594.04,1606.83,1620.22,1632.49,1644.99,1657.79,1671.49,1683.54,1697.1,1710.16,1725.9,1740.57,1755.09,1771.43,1786.51,1803.07,1818.28,1833.21,1851.24,1867.97,1885.63,1904.43,1925.02,1952.43,1983.39,2033.65
5633,834,1773,0.91,2.1,-81.16,-50.2,-20.55,8.42,37.82,66.3,95.51,124.16,153.13,182.2,211.5,241.47,271.2,301.92,333.31,366.2,399.51,434.06,470.28,507.67,546.21,586.02,626.65,668.2,708.84,749.22,788.5,826.46,863.61,899,931.4,960.45,986.16,1008.47,1027.57,1044.88,1061.19,1076.59,1091.62,1106.13,1120.14,1133.8,1147.03,1160.23,1173.16,1186.08,1198.65,1210.98,1223.48,1235.78,1247.82,1259.74,1272,1283.8,1295.54,1307.33,1319.03,1330.54,1342.11,1353.73,1365.51,1376.98,1388.5,1399.91,1411.48,1423.16,1434.85,1445.98,1457.45,1468.86,1480.17,1491.7,1503.36,1514.69,1526.83,1538.28,1550.45,1561.53,1573.68,1586.05,1597.59,1608.31,1620.12,1631.52,1643.07,1656.75,1669.68,1684.18,1698.07,1711.22,1724.38,1737.42,1752.15,1765.89,1782.77,1799.68,1821.39,1844.36,1872.42,1910.9
5649,516,1155,0.88,1.98,12.51,48.85,84.08,118,150.59,183.29,214.9,246.28,277,306.95,337.45,366.85,396.8,425.87,454.94,483.57,511.98,540.61,569.24,597.43,625.62,653.37,681.44,709.52,737.27,764.58,791.78,818.31,844.66,870.51,896.16,920.86,944.72,966.71,987.44,1005.77,1021.13,1035.26,1048.32,1060.88,1073.42,1085.44,1097.4,1109.36,1121.09,1132.74,1144.33,1155.76,1167.3,1178.73,1189.82,1201.06,1212.17,1223.02,1234.05,1245.04,1255.75,1266.71,1277.53,1288.47,1299.03,1309.74,1320.66,1331.17,1342.08,1352.84,1363.94,1374.85,1385.29,1396.13,1406.34,1417.38,1428.19,1438.75,1449.47,1460.18,1471.04,1482.01,1493,1503.66,1515.52,1527.67,1539.32,1551.33,1563.89,1576.41,1588.21,1601,1614.66,1628.72,1642.96,1658.81,1673.46,1690.69,1710.06,1734.13,1758.51,1793.12,1832.11,1890.89
5665,143,377,0.80,2.33,-437.9,-415.21,-392.7,-368.33,-345.28,-322.59,-295.05,-268.83,-244.1,-217.88,-189.98,-160.58,-130.83,-101.07,-69.64,-36.71,-5.28,28.19,63.16,96.26,131.05,167.69,205.82,242.64,279.47,319.27,359.45,399.62,439.98,479.97,522,565.16,607.37,649.4,694.24,739.98,784.74,829.25,874.45,919.12,958.99,993.19,1017.72,1037.2,1057.76,1075.6,1093.77,1111.49,1128.83,1146.68,1165.98,1185.02,1204.37,1222.1,1238.69,1257.67,1277.09,1296.44,1318.44,1337.86,1355.89,1376.57,1397.37,1415.22,1432.82,1451.92,1470.21,1491.01,1510.18,1531.49,1553.73,1572.9,1590.94,1611.8,1633.11,1652.53,1673.27,1695.58,1717.82,1732.65,1753.58,1772.69,1795.19,1815.17,1838.8,1859.92,1875.06,1892.72,1911.2,1930.93,1958.58,1998.3,2024.38,2043.36,2075.41,2114.32,2139.83,2156.36,2254.46,2339.62
5697,1153,2790,0.79,2.31,202.31,238.73,274.86,309.84,343.43,377.56,411.9,445.57,477.51,510.18,542.26,573.76,604.35,635.32,665.59,695.39,725.6,755.31,784.64,813.64,842.39,870.13,897.39,923.18,947.17,969,989.68,1008.25,1024,1038.11,1051.08,1063.44,1075.49,1087.3,1098.94,1110.51,1121.88,1133.15,1144.43,1155.7,1167.12,1178.18,1189.56,1200.69,1211.87,1222.98,1234.08,1245.19,1256.53,1267.51,1278.6,1289.65,1300.7,1311.9,1323.17,1334.35,1345.74,1357.01,1368.02,1379.24,1390.46,1401.6,1412.98,1423.88,1435.42,1446.44,1457.55,1468.65,1479.52,1490.49,1501.99,1513.21,1524.41,1535.42,1546.22,1557.31,1568.5,1580.84,1592.05,1604.18,1614.37,1625.94,1637.46,1648.11,1659.9,1672.04,1683.65,1694.86,1707.5,1721.16,1734.55,1749.4,1766.35,1780.88,1798.64,1818.68,1835.82,1861.75,1900.02,1942.06
5713,1352,3009,0.77,1.91,145.33,187.35,230.67,272.24,314.53,356.38,400.08,442.63,483.42,523.94,565.27,605.87,645.13,683.48,722.45,759.94,796.9,833.36,869.01,903.61,937.43,967.62,994.43,1016.25,1034.36,1051.11,1067.05,1082.58,1097.93,1112.63,1127.18,1141.74,1156.07,1170.11,1183.93,1198.14,1211.46,1224.65,1238.07,1250.88,1264.14,1276.99,1289.88,1302.62,1315.53,1328.17,1340.81,1352.75,1365.52,1377.58,1390.14,1402.08,1413.99,1426.14,1438.17,1450.27,1462.1,1474.11,1485.91,1497.9,1509.32,1520.88,1531.94,1543.54,1555.17,1567.07,1579.05,1589.67,1602.18,1613.41,1625.56,1636.71,1648.43,1660.7,1672.45,1684.04,1695.75,1707.65,1720.85,1731.48,1744.46,1756.95,1767.03,1781.22,1794.25,1808.31,1821.88,1835.36,1852.14,1867.64,1882.89,1898.69,1911.12,1927.1,1950.33,1970.55,2003.14,2045.47,2089.45,2146.18
5889,860,1778,0.80,1.81,-57.41,-23.98,7.27,39,70.25,101.02,131.06,161.46,190.65,219.96,249.03,278.22,306.81,335.15,363.74,391.72,419.57,447.19,474.93,502.66,529.68,557.41,584.91,612.4,639.17,666.42,693.68,720.69,747.94,775.07,801.84,828.61,854.89,881.3,907.1,932.66,957,979.58,1000.32,1018.48,1034.82,1050.7,1065.65,1080.93,1095.76,1110.61,1125.22,1139.85,1154.51,1168.66,1183.37,1197.79,1211.92,1226.07,1240.06,1253.92,1268.01,1281.8,1296.16,1309.75,1323.49,1337.33,1351.17,1364.53,1377.68,1391.28,1404.91,1419.13,1432.92,1446.43,1459.52,1472.97,1486.48,1500.4,1513.97,1527.28,1541.17,1553.82,1568.11,1580.78,1594.04,1608.09,1622.37,1635.73,1650.99,1665.89,1680.43,1695.83,1710.92,1725.55,1742.02,1760.54,1778.68,1795.99,1816.31,1836.02,1860.02,1888.57,1926.23,1970.86
5905,252,632,0.73,1.85,-271,-234.58,-194.62,-157.93,-120.22,-84.47,-49.01,-11.57,22.21,56.38,89.68,124.13,157.9,191.33,225.31,257.85,292.03,326.76,361,394.5,428.2,461.77,496.7,532.37,568.11,603.85,640.07,676.08,711.55,749.01,785.22,821.16,858.12,895.34,929.81,960.9,989.65,1016.56,1038.99,1058.53,1077.51,1096.29,1115.08,1133.62,1152,1170.79,1189.66,1208.29,1226.74,1246.38,1265.34,1284.23,1304.84,1323.73,1342.43,1362.08,1381.98,1400.8,1421.05,1439.33,1460.43,1479.61,1497.51,1516.56,1533.81,1550.31,1569.36,1584.45,1601.1,1620.32,1638.37,1655.1,1673.03,1689.76,1706.32,1723.57,1739.17,1752.56,1770.42,1790.95,1803.22,1824.41,1841.31,1858.98,1872.3,1887.64,1902.26,1921.31,1939.83,1955.8,1976.29,1989.29,2006.6,2025.8,2041.12,2070.02,2091.38,2109.68,2144.03,2171.29
5921,929,2444,0.72,1.97,77.32,118.9,161.15,200.98,239.06,278.76,318.44,357.33,395.54,433.49,470.78,507.37,544.91,581.38,618.25,654.17,691.04,727.12,763.16,798.1,833.42,868.14,902.3,933.93,962.12,986.65,1009.06,1025.94,1040.67,1054.22,1067.7,1080.89,1093.78,1106.14,1118.53,1130.93,1143.49,1155.7,1168.06,1180.22,1192.57,1204.85,1216.81,1228.46,1240.32,1252.12,1263.92,1275.72,1287.49,1299.15,1310.48,1321.98,1333.27,1344.5,1355.35,1366.57,1378.08,1389.19,1400.71,1411.82,1422.83,1434,1445.37,1457.01,1468.85,1479.78,1491.01,1501.09,1512.12,1523.62,1535.03,1546.63,1558.16,1569.88,1581.62,1593.54,1605.17,1616.36,1628.75,1641.54,1654.04,1666.77,1679.92,1693.31,1706.87,1721.05,1734.85,1748.1,1761.45,1775.6,1791.66,1809.19,1828.65,1848.79,1870.28,1899.56,1924.73,1964.08,2004.4,2085.27
5953,137,261,0.60,1.2,-394.31,-357.41,-327.86,-293.54,-252.28,-219.74,-187.6,-154.1,-121.15,-87.24,-53.33,-9.48,22.66,56.97,90.89,127.38,164.69,203.37,243.82,278.13,318.03,354.93,394.01,434.05,473.95,510.44,546.94,585.21,622.92,662.97,708.99,752.84,794.31,834.96,874.44,915.3,956.15,995.04,1031.05,1059.59,1085.89,1111.96,1136.16,1161.56,1189.11,1217.47,1246.64,1272.31,1296.1,1321.37,1352.55,1377.42,1401.34,1428.49,1451.61,1476.88,1500.4,1524.46,1545.7,1569.22,1597.58,1627.42,1656.59,1682.66,1702.69,1726.88,1754.84,1778.76,1807.8,1828.23,1850.67,1869.09,1898.66,1921.37,1953.36,1975,2005.11,2025,2050.67,2069.89,2097.98,2140.73,2160.48,2186.83,2202.28,2227.28,2247.31,2281.05,2306.32,2365.32,2384.01,2460.35,2500.4,2581.32,2631.59,2681.18,2693.28,2811.69,2907.66,2934.27
5969,966,2160,0.68,1.73,-31.85,8,48.65,89.45,131.2,173.82,216.18,257.51,300.4,340.67,382.76,423.49,464.06,504.51,544.21,584.74,625.54,665.16,705.12,745.04,783.79,822.68,860.13,896.37,931.65,962.94,990.86,1015.23,1034.72,1052.7,1069.69,1086.03,1102.27,1117.8,1133.4,1148.52,1163.55,1178.6,1193.14,1207.69,1221.89,1236.26,1250.31,1264.06,1277.66,1290.95,1304.6,1317.56,1330.66,1343.94,1357.16,1369.9,1382.99,1395.65,1408.3,1420.82,1433.18,1445.71,1458.38,1470.73,1482.85,1495.38,1507.9,1519.77,1531.66,1543.13,1554.76,1566.81,1578.92,1590.17,1602.29,1614.6,1627.37,1639.45,1651.08,1662.9,1674.53,1686.33,1697.87,1709.7,1721.37,1732.32,1744.72,1759.5,1771.83,1784.67,1796.87,1807.98,1819.9,1834.72,1849.7,1862.4,1877.27,1893.1,1913.54,1928.74,1950.34,1973.59,2006.91,2056.44
6145,1649,3222,0.81,1.81,252.51,291.88,327.78,363.57,398.98,431.79,464.71,497.52,529.36,560.88,591.36,621.36,650.65,679.73,708.32,736.74,764.63,791.86,818.66,845.14,871.13,897.12,921.81,945.47,968.23,989.23,1008.71,1025.84,1041.92,1057.09,1071.95,1086.53,1101.03,1114.99,1128.83,1142.52,1156.21,1169.66,1182.69,1195.78,1209.34,1222.6,1235.64,1248.8,1261.39,1274.09,1286.94,1299.36,1311.95,1324.31,1336.44,1348.73,1361.31,1373.56,1385.75,1397.79,1409.9,1422.06,1433.41,1445.41,1456.61,1468.58,1480.84,1493.02,1504.67,1516.18,1527.43,1539.09,1551,1562.79,1574.7,1586.36,1597.5,1609.66,1620.96,1632.4,1644.79,1655.76,1667.81,1678.66,1690.78,1702.09,1713.94,1725.04,1736.2,1748.95,1761.55,1776.19,1789.82,1802.49,1816.11,1831.27,1846.95,1860.39,1878.44,1894.69,1919.74,1947.28,1973.2,2013.44
6161,186,594,0.53,2.09,-487.37,-467.21,-448.06,-426.76,-405.58,-384.28,-362.85,-339.27,-313.65,-291.21,-266.48,-240.74,-212.85,-184.7,-154.52,-124.21,-92.77,-59.17,-24.42,12.73,51.53,92.11,134.59,178.33,223.35,271.4,318.45,367.77,417.22,468.71,519.05,569.39,619.85,670.32,719.34,767.83,816.33,862.44,902.8,938.25,970.51,1000.82,1026.63,1047.79,1066.18,1083.54,1100.21,1116.66,1132.73,1148.66,1163.98,1179.35,1193.86,1208.33,1222.94,1237.46,1252.03,1266.59,1281.39,1296.43,1310.71,1325.46,1339.88,1354.03,1368.97,1382.87,1397.01,1411.39,1426.99,1441.79,1455.65,1470.45,1484.26,1499.01,1514.8,1530.02,1544.59,1561.32,1575.93,1591.82,1607.98,1622.88,1639.23,1653.75,1668.46,1685.28,1700.84,1716.16,1733.88,1751.89,1770.74,1785.59,1806,1827.49,1856.76,1876.79,1905.5,1931,1962.91,2002.69
6177,228,485,1.53,3.39,-231.55,-201.34,-168.55,-138.38,-105.52,-72.84,-42.45,-9.81,22.94,53.22,85.97,118.87,151.69,184.55,217.37,252.59,285.67,318.6,353.97,387.04,422.44,457.85,490.99,526.47,561.98,595.12,630.7,666.25,701.83,737.34,772.85,808.33,841.47,876.91,909.92,942.74,973.51,1000.58,1022.2,1041.28,1059.02,1076.49,1093.81,1111.05,1127.87,1144.65,1161.28,1177.45,1193.65,1209.51,1225.22,1240.53,1256.2,1271.68,1286.92,1302.17,1317.52,1332.5,1347.52,1362.38,1376.89,1391.02,1404.96,1419.52,1434.07,1448.08,1462.21,1476.38,1489.36,1502.84,1516.7,1529.99,1543.89,1556.91,1571.19,1584.21,1597.42,1611.63,1625.56,1639.39,1653.29,1667.46,1680.52,1693.3,1707.43,1720.87,1734.35,1748.48,1765.38,1781.27,1795.14,1809.66,1828.78,1845.67,1863.83,1883.8,1906.61,1936.26,1970.13,2014.2
6209,1757,3981,0.94,2.31,341.6,376.84,411.98,448.1,480.22,515.84,549.12,582.01,614.18,647.73,680.29,712.04,742.9,774.58,805.5,835.38,864.94,895.04,923.35,949.67,974.06,996.05,1014.52,1030.17,1044.79,1058.24,1071.61,1084.72,1097.52,1110.19,1122.99,1135.38,1147.96,1160.5,1173.17,1185.49,1197.97,1209.95,1221.63,1233.77,1245.52,1258.03,1269.9,1281.96,1293.76,1305.46,1317.56,1329.15,1341.03,1352.32,1363.86,1375.48,1387.23,1399.19,1410.65,1422.1,1433.27,1444.91,1456.57,1467.59,1479.13,1491.15,1502.06,1513.47,1525.01,1536.52,1548.04,1558.66,1569.94,1581.41,1592.95,1604.9,1616.83,1630.15,1643.1,1654.71,1667.06,1679.8,1692.09,1704.75,1715.6,1728.18,1740.72,1755.05,1768.58,1783.19,1798.1,1815.28,1828.1,1847.44,1864.6,1885.9,1906.81,1921.72,1939.95,1971.93,2004.25,2031.74,2055.07,2118.57
6225,1674,3737,0.80,1.97,249.57,288.92,323.18,359.21,397.42,436.77,472.58,508.2,543.53,579.28,612.12,648.63,684.27,717.37,753.1,786.44,819.84,853.68,885.98,917.65,946.72,973.16,997.34,1018.18,1035.72,1051.63,1066.81,1082.04,1097.07,1111.85,1126.67,1141.17,1155.17,1169.67,1184.17,1198.93,1213.05,1226.6,1240.78,1255.01,1268.33,1282.41,1296.37,1309.65,1323.31,1336.37,1349.42,1362.46,1375.69,1389.59,1403.34,1416.13,1430.37,1443.76,1457.25,1470.3,1483.03,1495.25,1508.53,1520.79,1533.65,1546.43,1560.29,1573.09,1587.24,1600.82,1612.55,1625.51,1637.82,1650.35,1663.92,1679.54,1693.49,1706.68,1720.22,1733.2,1745.9,1760.44,1777.58,1792.84,1808.57,1825.76,1842.65,1856.07,1867.16,1880.79,1898.21,1914.2,1929.66,1946.94,1964.72,1987.23,2002.4,2023.77,2046.3,2070.86,2095.18,2130.11,2155.31,2210
6401,222,612,0.84,2.47,-355.11,-326.28,-295.18,-263.81,-234.98,-204.82,-174.39,-145.16,-115.4,-85.64,-56.15,-25.04,6.46,36.89,68,99.1,129.93,161.71,194.82,226.59,260.11,296.04,332.23,368.03,405.7,445.38,484.8,525.15,566.98,609.88,654.39,700.77,747.29,795.02,843.88,892.75,937.03,977.46,1011.43,1034.93,1056.09,1077.61,1097.57,1117.94,1137.93,1158.33,1177.9,1197.55,1218.29,1238.64,1259.4,1279.78,1299.01,1318.53,1337.79,1357.09,1376.23,1395.85,1413.45,1431.22,1450.74,1469.29,1487.99,1505.12,1523.11,1540.3,1557.24,1573.36,1590.67,1608.09,1625.67,1642.93,1656.81,1672.14,1684.44,1700.19,1716.33,1732.01,1745.95,1759.6,1775.12,1793.18,1809.51,1822.19,1834,1844.81,1860.49,1876.6,1892.67,1913.51,1932.67,1948.47,1972.3,1987.44,2004.38,2033.81,2063.44,2093.36,2142.38,2192.53
6417,258,754,0.51,1.69,-119.28,-88.41,-57.82,-26.66,5.45,35.09,65.68,96.56,127.15,158.02,188.61,219.49,249.79,280.38,311.26,341.56,372.44,403.31,434.18,465.06,495.93,527.09,557.97,589.13,620.38,651.83,683.65,715.1,747.21,778.37,810.48,841.64,873.18,903.1,931.89,957.92,981.54,1003,1017.54,1029.34,1040.53,1051.72,1062.6,1072.91,1083.49,1094.1,1104.98,1115.84,1126.45,1137.34,1148.51,1159.4,1170.6,1181.78,1193,1204.77,1216.27,1227.76,1239.26,1250.75,1262.55,1274.34,1286.73,1298.85,1310.66,1323.03,1335.13,1347.58,1359.96,1372.95,1386.27,1399.27,1412.9,1426.17,1439.8,1453.11,1466.45,1480.62,1494.57,1509.06,1523.88,1538.42,1552.93,1569.29,1585.61,1600.1,1617.04,1633.97,1651.53,1668.5,1687.83,1710.22,1731.72,1754.37,1776.49,1803.7,1834.81,1865.09,1915.01,1979.7
